track_id,eventID,momentum,nSciFiHits,scifi_x,scifi_z,scifi_dxdy,scifi_slope_dxdz,scifi_slope_dydz,x_position,y_position,nUTHits,ut_x_max,ut_x_min,ut_y_begin,ut_y_end,ut_z_position,isDownstreamTrack
853,504481,5332.765033805347,0,"[-493.5350036621094, -499.2789611816406, -537.8900146484375, -639.739990234375, -645.3096923828125, -680.6441040039062, -685.9099731445312, -791.510009765625, -796.2791748046875, -833.6011352539062, -838.5650024414062]","[7826.09912109375, 7895.89990234375, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",0.008469322696328163,-0.01316564716398716,29.386831283569336,-24.451324462890625,4,"[29.159076690673828, 31.7313232421875, 33.19185256958008, 31.968576431274414]","[29.159076690673828, 27.408397674560547, 28.868927001953125, 31.968576431274414]","[-48.70000076293945, -51.26827621459961, -45.99778747558594, -48.70000076293945]","[0.8999992609024048, -1.8570219278335571, 3.413469076156616, 0.8999992609024048]","[2328.153564453125, 2383.153564453125, 2608.153564453125, 2663.153564453125]",False
854,504481,15057.318102071076,0,"[-463.19000244140625, -439.150146484375, -510.57196044921875, -486.4100036621094, -539.7650146484375, -513.3023071289062, -589.9188842773438, -563.6099853515625, -618.010009765625, -589.04052734375, -671.7351684570312, -642.364990234375]","[7826.09912109375, 7895.89990234375, 7966.1005859375, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",-0.03385739400982857,-0.04573326930403709,-74.15106964111328,-106.61691284179688,4,"[-72.70752716064453, -72.93367004394531, -74.9925537109375, -84.03917694091797]","[-72.70752716064453, -81.42263793945312, -83.48152160644531, -84.03917694091797]","[-192.10000610351562, -185.7259063720703, -199.37911987304688, -192.10000610351562]","[-94.69999694824219, -88.69654083251953, -102.3497543334961, -94.69999694824219]","[2306.846435546875, 2361.846435546875, 2586.846435546875, 2641.846435546875]",True
855,504481,12423.048280957548,0,"[-363.8399963378906, -351.9382629394531, -399.04754638671875, -386.80999755859375, -438.9900207519531, -425.4931945800781, -476.3667907714844, -462.69000244140625, -516.7349853515625, -501.7885437011719, -556.4666137695312, -541.0150146484375]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8984375, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",-0.016484497115015984,-0.02860406041145325,-31.432661056518555,-66.25682830810547,4,"[-30.84477424621582, -29.76969337463379, -33.10367202758789, -36.37012481689453]","[-30.84477424621582, -34.09261703491211, -37.42659378051758, -36.37012481689453]","[-96.5, -93.90156555175781, -99.74913787841797, -96.5]","[-46.900001525878906, -44.49031066894531, -50.33788299560547, -46.900001525878906]","[2313.153564453125, 2368.153564453125, 2593.153564453125, 2648.153564453125]",False
856,504481,12351.496342692646,0,"[-291.5849914550781, -275.0256042480469, -329.15155029296875, -312.19000244140625, -358.8599853515625, -339.6716003417969, -399.04754638671875, -379.80999755859375, -427.885009765625, -406.07427978515625, -471.4731750488281, -449.33502197265625]","[7826.09912109375, 7895.89990234375, 7966.1005859375, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",-0.002549661323428154,-0.03578342869877815,-33.178585052490234,-83.23748779296875,3,"[-29.76969337463379, -33.10367202758789, -33.93522262573242]","[-34.09261703491211, -37.42659378051758, -33.93522262573242]","[-93.90156555175781, -99.74913787841797, -192.10000610351562]","[-44.49031066894531, -50.33788299560547, -94.69999694824219]","[2368.153564453125, 2593.153564453125, 2641.846435546875]",False
857,504481,20272.36080946985,0,"[-291.5849914550781, -289.80181884765625, -308.4778747558594, -306.94000244140625, -342.8899841308594, -341.30279541015625, -360.97265625, -359.2349853515625, -396.1650085449219, -393.9230651855469, -414.5766296386719, -412.885009765625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",-0.018739895895123482,-0.009345636703073978,-39.5992431640625,-22.429059982299805,4,"[-38.805023193359375, -37.4786491394043, -41.589027404785156, -45.07957458496094]","[-38.805023193359375, -41.80157470703125, -45.91195297241211, -45.07957458496094]","[-48.70000076293945, -45.24453353881836, -52.5089225769043, -48.70000076293945]","[0.8999992609024048, 4.166721820831299, -3.0976662635803223, 0.8999992609024048]","[2306.846435546875, 2361.846435546875, 2586.846435546875, 2641.846435546875]",True
858,504481,11481.644055630928,0,"[-276.239990234375, -271.2612609863281, -302.9568786621094, -347.3599853515625, -341.30279541015625, -375.6334533691406, -369.7149963378906, -421.010009765625, -414.32568359375, -450.6639709472656, -443.7400207519531]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8984375, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",-0.0024334308691322803,-0.017653437331318855,1.223950743675232,-42.3494758605957,5,"[0.8595754504203796, 0.43432584404945374, 1.2701058387756348, 4.956048965454102, 0.5021758675575256]","[-3.4633493423461914, 0.43432584404945374, 1.2701058387756348, 0.6331242918968201, 0.5021758675575256]","[-48.79515075683594, -48.70000076293945, -48.70000076293945, -48.925743103027344, -48.70000076293945]","[0.6161051988601685, 0.8999992609024048, 0.8999992609024048, 0.4855108857154846, 0.8999992609024048]","[2586.846435546875, 2641.846435546875, 2328.153564453125, 2383.153564453125, 2663.153564453125]",True
859,504481,5544.867391049828,0,"[-267.489990234375, -210.63055419921875, -362.6038818359375, -305.19000244140625, -392.43499755859375, -330.1553649902344, -494.2799377441406, -431.4900207519531, -521.7349853515625, -454.0518493652344, -630.1469116210938, -561.9849853515625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",0.036847397685050964,-0.09996574372053146,98.89019012451172,-234.99398803710938,4,"[97.24165344238281, 103.58979797363281, 109.8589096069336, 109.61614990234375]","[97.24165344238281, 95.10082244873047, 101.36994171142578, 109.61614990234375]","[-287.70001220703125, -284.6871032714844, -279.2032165527344, -287.70001220703125]","[-190.3000030517578, -187.65774536132812, -182.17385864257812, -190.3000030517578]","[2306.846435546875, 2361.846435546875, 2601.846435546875, 2641.846435546875]",True
860,504481,69142.79050660346,0,"[-183.86001586914062, -178.30755615234375, -196.59715270996094, -191.11000061035156, -207.7150115966797, -201.47068786621094, -221.64247131347656, -214.71499633789062, -231.9350128173828, -225.15582275390625, -246.7178955078125, -239.54000854492188]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",-0.018176257610321045,-0.01178241427987814,-40.520450592041016,-26.753631591796875,4,"[-39.74152374267578, -38.01169967651367, -42.80303955078125, -45.828773498535156]","[-39.74152374267578, -42.334625244140625, -47.1259651184082, -45.828773498535156]","[-48.70000076293945, -45.197898864746094, -52.615135192871094, -48.70000076293945]","[0.8999992609024048, 4.213357925415039, -3.20387864112854, 0.8999992609024048]","[2306.846435546875, 2361.846435546875, 2586.846435546875, 2641.846435546875]",True
861,504481,9977.942471612669,0,"[-65.56000518798828, -51.525108337402344, -97.62052154541016, -83.54000091552734, -125.08500671386719, -109.77175903320312, -159.3805389404297, -143.94000244140625, -187.36001586914062, -170.65342712402344, -223.77557373046875, -206.96499633789062]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.900390625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8984375, 9333.1015625, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",0.02991969138383865,-0.028565434738993645,76.39369201660156,-67.78068542480469,4,"[75.51702880859375, 78.50479888916016, 85.2187271118164, 85.5375747680664]","[75.51702880859375, 74.18186950683594, 80.89580535888672, 85.5375747680664]","[-96.5, -103.343017578125, -89.4286117553711, -96.5]","[-46.900001525878906, -53.931758880615234, -40.017356872558594, -46.900001525878906]","[2321.846435546875, 2376.846435546875, 2601.846435546875, 2656.846435546875]",True
862,504481,5782.855548688783,0,"[78.79000091552734, 113.68355560302734, 74.08285522460938, 109.11500549316406, 179.38999938964844, 217.27273559570312, 173.4359130859375, 211.3400115966797, 284.7099914550781, 324.9073181152344, 277.3061828613281, 317.5350036621094]","[7826.09912109375, 7895.8994140625, 7966.10009765625, 8035.900390625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",-0.056816067546606064,-0.03584584966301918,-138.1633758544922,-78.69960021972656,4,"[-136.88436889648438, -133.09812927246094, -152.0089874267578, -155.8965301513672]","[-136.88436889648438, -141.58709716796875, -160.49795532226562, -155.8965301513672]","[-96.5, -97.0184326171875, -97.6305923461914, -96.5]","[0.9000007510185242, 0.010931940749287605, -0.6012280583381653, 0.9000007510185242]","[2328.153564453125, 2383.153564453125, 2608.153564453125, 2663.153564453125]",True
863,504481,120180.19162564425,0,"[148.19000244140625, 157.52035522460938, 144.12437438964844, 153.53500366210938, 165.53500366210938, 175.31809997558594, 160.78277587890625, 171.0150146484375, 182.88999938964844, 193.858642578125, 177.70216369628906, 188.48501586914062]","[7826.09912109375, 7895.8994140625, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",0.015650251880288124,-0.01100504957139492,37.375919342041016,-25.51018524169922,4,"[37.02567672729492, 39.941162109375, 42.89439010620117, 42.270076751708984]","[37.02567672729492, 35.61823654174805, 38.57146453857422, 42.270076751708984]","[-48.70000076293945, -51.98654556274414, -45.14892578125, -48.70000076293945]","[0.8999992609024048, -2.5752899646759033, 4.262331008911133, 0.8999992609024048]","[2328.153564453125, 2383.153564453125, 2608.153564453125, 2663.153564453125]",True
864,504481,83532.3586482199,0,"[154.91000366210938, 162.28851318359375, 153.7560272216797, 161.03500366210938, 174.88999938964844, 182.7212677001953, 173.4359130859375, 181.0150146484375, 195.11000061035156, 203.37486267089844, 193.10577392578125, 201.4650115966797]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",0.015097509138286114,-0.007572154514491557,35.763397216796875,-17.484832763671875,4,"[35.433624267578125, 37.608821868896484, 41.91938018798828, 40.490726470947266]","[35.433624267578125, 33.28589630126953, 37.59645462036133, 40.490726470947266]","[-48.70000076293945, -51.782493591308594, -45.23422622680664, -48.70000076293945]","[0.8999992609024048, -2.371236562728882, 4.177028656005859, 0.8999992609024048]","[2328.153564453125, 2383.153564453125, 2608.153564453125, 2663.153564453125]",True
865,504481,7850.455087218169,0,"[223.18499755859375, 286.3104553222656, 144.12437438964844, 207.8400115966797, 171.88999938964844, 240.46600341796875, 86.34953308105469, 155.41000366210938, 117.61500549316406, 191.85101318359375, 26.220726013183594, 100.760009765625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1015625, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",0.0787816122174263,-0.09836602956056595,192.44540405273438,-233.4498291015625,4,"[189.01864624023438, 198.8105010986328, 213.3679962158203, 216.61764526367188]","[189.01864624023438, 190.321533203125, 204.8790283203125, 216.61764526367188]","[-287.70001220703125, -284.5401916503906, -282.5812683105469, -287.70001220703125]","[-190.3000030517578, -187.51083374023438, -185.55191040039062, -190.3000030517578]","[2306.846435546875, 2376.846435546875, 2586.846435546875, 2656.846435546875]",True
866,504481,15762.535488281628,0,"[230.18499755859375, 276.5533142089844, 246.91500854492188, 284.8349914550781, 334.67449951171875, 251.72885131835938, 301.94000244140625, 341.1399841308594, 394.4469299316406, 304.8610534667969, 358.6099853515625]","[7826.09912109375, 7895.89990234375, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",0.005012843757867813,-0.058609433472156525,8.721006393432617,-138.9721221923828,4,"[13.264416694641113, 8.649725914001465, 12.763757705688477, 10.33542537689209]","[4.775445938110352, 8.649725914001465, 4.274788856506348, 10.33542537689209]","[-191.6576385498047, -192.10000610351562, -193.19210815429688, -192.10000610351562]","[-94.62826538085938, -94.69999694824219, -96.16275024414062, -94.69999694824219]","[2586.846435546875, 2328.153564453125, 2383.153564453125, 2663.153564453125]",True
867,504481,13753.371420108455,0,"[699.6399536132812, 717.8525390625, 711.8598022460938, 730.2149658203125, 799.989990234375, 819.2133178710938, 812.0912475585938, 831.3150024414062, 902.5900268554688, 922.5816650390625, 914.0491943359375, 934.2900390625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",0.061492763459682465,-0.011714688502252102,140.12826538085938,-27.54325294494629,4,"[137.4949493408203, 143.34474182128906, 160.36654663085938, 158.08062744140625]","[137.4949493408203, 134.85577392578125, 151.87757873535156, 158.08062744140625]","[-96.5, -96.23487091064453, -95.28795623779297, -96.5]","[0.9000007510185242, 0.7944969534873962, 1.7414093017578125, 0.9000007510185242]","[2306.846435546875, 2361.846435546875, 2586.846435546875, 2641.846435546875]",True
868,504481,7382.656998520986,0,"[804.239990234375, 843.9122924804688, 807.8250122070312, 847.9100341796875, 948.385009765625, 990.9920043945312, 951.014892578125, 993.6900024414062, 1097.340087890625, 1142.021728515625, 1098.0494384765625, 1143.2900390625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",0.05110131949186325,-0.03636114299297333,111.32868194580078,-86.29757690429688,4,"[109.18142700195312, 119.7402572631836, 123.70095825195312, 126.61302947998047]","[109.18142700195312, 111.25128936767578, 115.21199035644531, 126.61302947998047]","[-96.5, -94.16974639892578, -98.49578094482422, -192.10000610351562]","[0.9000007510185242, 2.85962176322937, -1.466414451599121, -94.69999694824219]","[2306.846435546875, 2361.846435546875, 2586.846435546875, 2648.153564453125]",True
869,504481,10276.398145269479,0,"[916.5599975585938, 1004.2725219726562, 869.3340454101562, 958.010009765625, 1052.1099853515625, 1146.7899169921875, 999.25341796875, 1094.360107421875, 1189.9600830078125, 1290.8580322265625, 1130.6234130859375, 1232.3900146484375]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",0.07786472141742706,-0.10726146399974822,178.8499298095703,-251.5580596923828,4,"[175.53305053710938, 186.86891174316406, 197.88125610351562, 202.7574462890625]","[175.53305053710938, 178.37994384765625, 189.3922882080078, 202.7574462890625]","[-287.70001220703125, -283.4954528808594, -283.9361877441406, -287.70001220703125]","[-190.3000030517578, -186.46607971191406, -186.90682983398438, -190.3000030517578]","[2306.846435546875, 2376.846435546875, 2586.846435546875, 2656.846435546875]",True
870,504481,3129.5647265130347,0,"[-1351.9600830078125, -1358.3680419921875, -1438.8040771484375, -1445.56005859375, -1660.5400390625, -1666.119140625, -1752.191650390625, -1757.6400146484375, -1980.18505859375, -1984.35009765625, -2075.075439453125, -2078.909912109375]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",-0.04926108196377754,-0.03454557806253433,-68.89530181884766,-69.75621032714844,4,"[-67.18217468261719, -67.18163299560547, -78.5666732788086, -83.6645736694336]","[-67.18217468261719, -71.50455474853516, -82.88959503173828, -83.6645736694336]","[-96.5, -90.62844848632812, -103.72663116455078, -96.5]","[-46.900001525878906, -41.21718978881836, -54.31538009643555, -46.900001525878906]","[2313.153564453125, 2368.153564453125, 2593.153564453125, 2648.153564453125]",True
871,504481,10679.028150688886,0,"[156.16000366210938, 166.4292755126953, 165.04901123046875, 175.3900146484375, 220.18499755859375, 233.69021606445312, 225.93067932128906, 239.79000854492188, 286.8349914550781, 304.359130859375, 307.69000244140625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, 0.0]",-0.015880489721894264,-0.013703143224120138,-40.47959899902344,-32.47823715209961,4,"[-39.74152374267578, -37.4786491394043, -42.80303955078125, -45.07957458496094]","[-39.74152374267578, -41.80157470703125, -47.1259651184082, -45.07957458496094]","[-48.70000076293945, -45.24453353881836, -52.615135192871094, -48.70000076293945]","[0.8999992609024048, 4.166721820831299, -3.20387864112854, 0.8999992609024048]","[2306.846435546875, 2361.846435546875, 2586.846435546875, 2641.846435546875]",False
872,504481,3743.6946830305287,0,"[361.6099853515625, 394.07049560546875, 382.65203857421875, 415.385009765625, 540.0150146484375, 574.2863159179688, 561.3822021484375, 596.1849975585938, 725.8599853515625, 762.095947265625, 747.4451904296875, 783.760009765625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8984375, 9333.1005859375, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",-0.05865854397416115,-0.020517803728580475,-139.8850860595703,-50.141658782958984,4,"[-138.570068359375, -137.3896484375, -151.35592651367188, -158.1856231689453]","[-138.570068359375, -145.8786163330078, -159.8448944091797, -158.1856231689453]","[-96.5, -96.64297485351562, -97.57345581054688, -96.5]","[0.9000007510185242, 0.38639017939567566, -0.544093132019043, 0.9000007510185242]","[2328.153564453125, 2383.153564453125, 2608.153564453125, 2663.153564453125]",True
873,504481,1908.5257297444778,0,"[497.92071533203125, 464.9703063964844, 535.0150146484375, 782.5099487304688, 856.304443359375, 821.0955200195312, 895.4650268554688, 1156.135009765625, 1233.9715576171875, 1195.2694091796875, 1272.4649658203125]","[7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",-0.1575091928243637,-0.04509137198328972,-388.2842102050781,-119.0127182006836,4,"[-381.2940368652344, -390.0066833496094, -420.2600402832031, -434.1380615234375]","[-381.2940368652344, -398.49566650390625, -428.7490234375, -434.1380615234375]","[-192.10000610351562, -187.2960968017578, -192.09542846679688, -192.10000610351562]","[-94.69999694824219, -90.26673126220703, -95.06607055664062, -94.69999694824219]","[2306.846435546875, 2376.846435546875, 2586.846435546875, 2641.846435546875]",True
874,504481,4352.821737924185,0,"[743.2149658203125, 865.9461669921875, 681.6698608398438, 805.4900512695312, 947.385009765625, 1079.2579345703125, 878.2429809570312, 1011.0350341796875, 1156.135009765625, 1296.7554931640625, 1078.7559814453125, 1220.4100341796875]","[7826.09912109375, 7895.89990234375, 7966.1005859375, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1015625, 9402.900390625]","[0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0, 0.0, 0.08748923242092133, -0.08748923242092133, 0.0]",0.0011101426789537072,-0.14821851253509521,-8.449007034301758,-343.1510925292969,4,"[-8.509848594665527, -7.529396057128906, -8.135248184204102, -3.0135324001312256]","[-8.509848594665527, -16.01836585998535, -8.135248184204102, -11.502501487731934]","[-383.29998779296875, -385.4071960449219, -478.8999938964844, -383.74212646484375]","[-285.8999938964844, -288.3778381347656, -381.5, -286.7127685546875]","[2306.846435546875, 2586.846435546875, 2648.153564453125, 2383.153564453125]",True
875,504482,10520.369859339502,0,"[-962.489990234375, -1005.6307373046875, -960.2781982421875, -1003.8150024414062, -1098.465087890625, -1144.634765625, -1094.5140380859375, -1140.7900390625, -1237.3900146484375, -1286.1934814453125, -1231.083740234375, -1280.0599365234375]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",-0.08590277284383774,0.04258124902844429,-199.05189514160156,101.01264190673828,4,"[-195.92575073242188, -192.96212768554688, -218.63156127929688, -224.69534301757812]","[-195.92575073242188, -201.4510955810547, -227.1205291748047, -224.69534301757812]","[94.69999694824219, 91.89916229248047, 96.74746704101562, 94.69999694824219]","[192.10000610351562, 188.92852783203125, 193.77682495117188, 192.10000610351562]","[2313.153564453125, 2368.153564453125, 2593.153564453125, 2648.153564453125]",True
876,504482,12699.631331995784,0,"[-869.1400146484375, -892.4953002929688, -856.0315551757812, -879.3600463867188, -901.8400268554688, -926.700439453125, -886.7233276367188, -911.56005859375, -932.7900390625, -959.2743530273438, -915.658447265625, -942.260009765625]","[7826.09912109375, 7895.8994140625, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",-0.14027175307273865,0.028644021600484848,-341.7374572753906,68.91285705566406,4,"[-337.7285461425781, -343.1153869628906, -370.106201171875, -382.63055419921875]","[-337.7285461425781, -351.6043395996094, -378.59515380859375, -382.63055419921875]","[-0.9000007510185242, 0.5317975282669067, -3.957376480102539, -0.9000007510185242]","[96.5, 97.56116485595703, 93.07199096679688, 96.5]","[2321.846435546875, 2376.846435546875, 2601.846435546875, 2641.846435546875]",True
877,504482,16244.919254311868,0,"[-347.1099853515625, -362.4783935546875, -350.0561218261719, -365.9649963378906, -409.7900085449219, -426.62249755859375, -412.8500671386719, -429.6150207519531, -474.94000244140625, -492.52325439453125, -477.37060546875, -495.1400146484375]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8984375, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",-0.020968738943338394,0.013447734527289867,-46.05125427246094,32.177188873291016,4,"[-45.26687240600586, -44.66891098022461, -47.62214279174805, -52.29182434082031]","[-45.26687240600586, -48.99183654785156, -51.945064544677734, -52.29182434082031]","[-0.8999992609024048, 3.367121458053589, -5.054162502288818, -0.8999992609024048]","[48.70000076293945, 52.778377532958984, 44.357093811035156, 48.70000076293945]","[2313.153564453125, 2368.153564453125, 2593.153564453125, 2648.153564453125]",True
